Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR8616010	RNAseq of T3M4_PANCREAS	Illumina HiSeq 2500	176722	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616010/SRR8616010.sra	SRR8616010.sra	SRR8616010_RNAseq_of_T3M4_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616010/SRR8616010_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8616010/SRR8616010_1.fastq.gz	SRR8616010_1.fastq.gz	SRR8616010_RNAseq_of_T3M4_PANCREAS_1.fastq.gz
SRR8616010	RNAseq of T3M4_PANCREAS	Illumina HiSeq 2500	176722	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616010/SRR8616010.sra	SRR8616010.sra	SRR8616010_RNAseq_of_T3M4_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616010/SRR8616010_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8616010/SRR8616010_2.fastq.gz	SRR8616010_2.fastq.gz	SRR8616010_RNAseq_of_T3M4_PANCREAS_2.fastq.gz
SRR8616009	RNAseq of DM3_FIBROBLAST	Illumina HiSeq 2500	129283	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616009/SRR8616009.sra	SRR8616009.sra	SRR8616009_RNAseq_of_DM3_FIBROBLAST.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616009/SRR8616009_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8616009/SRR8616009_1.fastq.gz	SRR8616009_1.fastq.gz	SRR8616009_RNAseq_of_DM3_FIBROBLAST_1.fastq.gz
SRR8616009	RNAseq of DM3_FIBROBLAST	Illumina HiSeq 2500	129283	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616009/SRR8616009.sra	SRR8616009.sra	SRR8616009_RNAseq_of_DM3_FIBROBLAST.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8616009/SRR8616009_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8616009/SRR8616009_2.fastq.gz	SRR8616009_2.fastq.gz	SRR8616009_RNAseq_of_DM3_FIBROBLAST_2.fastq.gz
SRR8616013	RNAseq of A704_KIDNEY	Illumina HiSeq 2500	157582	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616013/SRR8616013.sra	SRR8616013.sra	SRR8616013_RNAseq_of_A704_KIDNEY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616013/SRR8616013_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8616013/SRR8616013_1.fastq.gz	SRR8616013_1.fastq.gz	SRR8616013_RNAseq_of_A704_KIDNEY_1.fastq.gz
SRR8616013	RNAseq of A704_KIDNEY	Illumina HiSeq 2500	157582	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616013/SRR8616013.sra	SRR8616013.sra	SRR8616013_RNAseq_of_A704_KIDNEY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616013/SRR8616013_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8616013/SRR8616013_2.fastq.gz	SRR8616013_2.fastq.gz	SRR8616013_RNAseq_of_A704_KIDNEY_2.fastq.gz
SRR8616006	RNAseq of DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	198158	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616006/SRR8616006.sra	SRR8616006.sra	SRR8616006_RNAseq_of_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8616006/SRR8616006_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8616006/SRR8616006_1.fastq.gz	SRR8616006_1.fastq.gz	SRR8616006_RNAseq_of_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8616006	RNAseq of DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	198158	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616006/SRR8616006.sra	SRR8616006.sra	SRR8616006_RNAseq_of_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8616006/SRR8616006_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8616006/SRR8616006_2.fastq.gz	SRR8616006_2.fastq.gz	SRR8616006_RNAseq_of_DEL_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8616008	RNAseq of DKMG_CENTRAL_NERVOUS_SYSTEM	Illumina HiSeq 2500	145201	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616008/SRR8616008.sra	SRR8616008.sra	SRR8616008_RNAseq_of_DKMG_CENTRAL_NERVOUS_SYSTEM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8616008/SRR8616008_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8616008/SRR8616008_1.fastq.gz	SRR8616008_1.fastq.gz	SRR8616008_RNAseq_of_DKMG_CENTRAL_NERVOUS_SYSTEM_1.fastq.gz
SRR8616008	RNAseq of DKMG_CENTRAL_NERVOUS_SYSTEM	Illumina HiSeq 2500	145201	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616008/SRR8616008.sra	SRR8616008.sra	SRR8616008_RNAseq_of_DKMG_CENTRAL_NERVOUS_SYSTEM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8616008/SRR8616008_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8616008/SRR8616008_2.fastq.gz	SRR8616008_2.fastq.gz	SRR8616008_RNAseq_of_DKMG_CENTRAL_NERVOUS_SYSTEM_2.fastq.gz
SRR8616007	RNAseq of DETROIT562_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	210853	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616007/SRR8616007.sra	SRR8616007.sra	SRR8616007_RNAseq_of_DETROIT562_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8616007/SRR8616007_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8616007/SRR8616007_1.fastq.gz	SRR8616007_1.fastq.gz	SRR8616007_RNAseq_of_DETROIT562_UPPER_AERODIGESTIVE_TRACT_1.fastq.gz
SRR8616007	RNAseq of DETROIT562_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	210853	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616007/SRR8616007.sra	SRR8616007.sra	SRR8616007_RNAseq_of_DETROIT562_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8616007/SRR8616007_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8616007/SRR8616007_2.fastq.gz	SRR8616007_2.fastq.gz	SRR8616007_RNAseq_of_DETROIT562_UPPER_AERODIGESTIVE_TRACT_2.fastq.gz
SRR8616000	RNAseq of HCC2279_LUNG	Illumina HiSeq 2500	153716	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616000/SRR8616000.sra	SRR8616000.sra	SRR8616000_RNAseq_of_HCC2279_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616000/SRR8616000_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8616000/SRR8616000_1.fastq.gz	SRR8616000_1.fastq.gz	SRR8616000_RNAseq_of_HCC2279_LUNG_1.fastq.gz
SRR8616000	RNAseq of HCC2279_LUNG	Illumina HiSeq 2500	153716	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616000/SRR8616000.sra	SRR8616000.sra	SRR8616000_RNAseq_of_HCC2279_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8616000/SRR8616000_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8616000/SRR8616000_2.fastq.gz	SRR8616000_2.fastq.gz	SRR8616000_RNAseq_of_HCC2279_LUNG_2.fastq.gz
SRR8616002	RNAseq of DMS114_LUNG	Illumina HiSeq 2500	161306	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616002/SRR8616002.sra	SRR8616002.sra	SRR8616002_RNAseq_of_DMS114_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8616002/SRR8616002_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8616002/SRR8616002_1.fastq.gz	SRR8616002_1.fastq.gz	SRR8616002_RNAseq_of_DMS114_LUNG_1.fastq.gz
SRR8616002	RNAseq of DMS114_LUNG	Illumina HiSeq 2500	161306	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616002/SRR8616002.sra	SRR8616002.sra	SRR8616002_RNAseq_of_DMS114_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8616002/SRR8616002_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8616002/SRR8616002_2.fastq.gz	SRR8616002_2.fastq.gz	SRR8616002_RNAseq_of_DMS114_LUNG_2.fastq.gz
SRR8616001	RNAseq of HCC2218_BREAST	Illumina HiSeq 2500	198319	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616001/SRR8616001.sra	SRR8616001.sra	SRR8616001_RNAseq_of_HCC2218_BREAST.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616001/SRR8616001_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8616001/SRR8616001_1.fastq.gz	SRR8616001_1.fastq.gz	SRR8616001_RNAseq_of_HCC2218_BREAST_1.fastq.gz
SRR8616001	RNAseq of HCC2218_BREAST	Illumina HiSeq 2500	198319	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616001/SRR8616001.sra	SRR8616001.sra	SRR8616001_RNAseq_of_HCC2218_BREAST.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8616001/SRR8616001_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8616001/SRR8616001_2.fastq.gz	SRR8616001_2.fastq.gz	SRR8616001_RNAseq_of_HCC2218_BREAST_2.fastq.gz
SRR8616005	RNAseq of DMS454_LUNG	Illumina HiSeq 2500	189099	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616005/SRR8616005.sra	SRR8616005.sra	SRR8616005_RNAseq_of_DMS454_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8616005/SRR8616005_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8616005/SRR8616005_1.fastq.gz	SRR8616005_1.fastq.gz	SRR8616005_RNAseq_of_DMS454_LUNG_1.fastq.gz
SRR8616005	RNAseq of DMS454_LUNG	Illumina HiSeq 2500	189099	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616005/SRR8616005.sra	SRR8616005.sra	SRR8616005_RNAseq_of_DMS454_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8616005/SRR8616005_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8616005/SRR8616005_2.fastq.gz	SRR8616005_2.fastq.gz	SRR8616005_RNAseq_of_DMS454_LUNG_2.fastq.gz
SRR8616004	RNAseq of DMS273_LUNG	Illumina HiSeq 2500	167066	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616004/SRR8616004.sra	SRR8616004.sra	SRR8616004_RNAseq_of_DMS273_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8616004/SRR8616004_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8616004/SRR8616004_1.fastq.gz	SRR8616004_1.fastq.gz	SRR8616004_RNAseq_of_DMS273_LUNG_1.fastq.gz
SRR8616004	RNAseq of DMS273_LUNG	Illumina HiSeq 2500	167066	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616004/SRR8616004.sra	SRR8616004.sra	SRR8616004_RNAseq_of_DMS273_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8616004/SRR8616004_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8616004/SRR8616004_2.fastq.gz	SRR8616004_2.fastq.gz	SRR8616004_RNAseq_of_DMS273_LUNG_2.fastq.gz
SRR8616003	RNAseq of DMS153_LUNG	Illumina HiSeq 2500	183661	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616003/SRR8616003.sra	SRR8616003.sra	SRR8616003_RNAseq_of_DMS153_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616003/SRR8616003_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8616003/SRR8616003_1.fastq.gz	SRR8616003_1.fastq.gz	SRR8616003_RNAseq_of_DMS153_LUNG_1.fastq.gz
SRR8616003	RNAseq of DMS153_LUNG	Illumina HiSeq 2500	183661	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8616003/SRR8616003.sra	SRR8616003.sra	SRR8616003_RNAseq_of_DMS153_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8616003/SRR8616003_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8616003/SRR8616003_2.fastq.gz	SRR8616003_2.fastq.gz	SRR8616003_RNAseq_of_DMS153_LUNG_2.fastq.gz
SRR8615999	RNAseq of HCC2108_LUNG	Illumina HiSeq 2500	178149	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615999/SRR8615999.sra	SRR8615999.sra	SRR8615999_RNAseq_of_HCC2108_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615999/SRR8615999_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615999/SRR8615999_1.fastq.gz	SRR8615999_1.fastq.gz	SRR8615999_RNAseq_of_HCC2108_LUNG_1.fastq.gz
SRR8615999	RNAseq of HCC2108_LUNG	Illumina HiSeq 2500	178149	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615999/SRR8615999.sra	SRR8615999.sra	SRR8615999_RNAseq_of_HCC2108_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615999/SRR8615999_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615999/SRR8615999_2.fastq.gz	SRR8615999_2.fastq.gz	SRR8615999_RNAseq_of_HCC2108_LUNG_2.fastq.gz
SRR8615996	RNAseq of HCC2935_LUNG	Illumina HiSeq 2500	184446	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615996/SRR8615996.sra	SRR8615996.sra	SRR8615996_RNAseq_of_HCC2935_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615996/SRR8615996_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615996/SRR8615996_1.fastq.gz	SRR8615996_1.fastq.gz	SRR8615996_RNAseq_of_HCC2935_LUNG_1.fastq.gz
SRR8615996	RNAseq of HCC2935_LUNG	Illumina HiSeq 2500	184446	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615996/SRR8615996.sra	SRR8615996.sra	SRR8615996_RNAseq_of_HCC2935_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615996/SRR8615996_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615996/SRR8615996_2.fastq.gz	SRR8615996_2.fastq.gz	SRR8615996_RNAseq_of_HCC2935_LUNG_2.fastq.gz
SRR8615995	RNAseq of HCC2429_LUNG	Illumina HiSeq 2500	668980	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615995/SRR8615995.sra	SRR8615995.sra	SRR8615995_RNAseq_of_HCC2429_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615995/SRR8615995_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615995/SRR8615995_1.fastq.gz	SRR8615995_1.fastq.gz	SRR8615995_RNAseq_of_HCC2429_LUNG_1.fastq.gz
SRR8615995	RNAseq of HCC2429_LUNG	Illumina HiSeq 2500	668980	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615995/SRR8615995.sra	SRR8615995.sra	SRR8615995_RNAseq_of_HCC2429_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615995/SRR8615995_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615995/SRR8615995_2.fastq.gz	SRR8615995_2.fastq.gz	SRR8615995_RNAseq_of_HCC2429_LUNG_2.fastq.gz
SRR8615990	RNAseq of NCIH1693_LUNG	Illumina HiSeq 2500	195287	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615990/SRR8615990.sra	SRR8615990.sra	SRR8615990_RNAseq_of_NCIH1693_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615990/SRR8615990_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615990/SRR8615990_1.fastq.gz	SRR8615990_1.fastq.gz	SRR8615990_RNAseq_of_NCIH1693_LUNG_1.fastq.gz
SRR8615990	RNAseq of NCIH1693_LUNG	Illumina HiSeq 2500	195287	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615990/SRR8615990.sra	SRR8615990.sra	SRR8615990_RNAseq_of_NCIH1693_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615990/SRR8615990_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615990/SRR8615990_2.fastq.gz	SRR8615990_2.fastq.gz	SRR8615990_RNAseq_of_NCIH1693_LUNG_2.fastq.gz
SRR8615998	RNAseq of DMS53_LUNG	Illumina HiSeq 2500	163565	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615998/SRR8615998.sra	SRR8615998.sra	SRR8615998_RNAseq_of_DMS53_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615998/SRR8615998_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615998/SRR8615998_1.fastq.gz	SRR8615998_1.fastq.gz	SRR8615998_RNAseq_of_DMS53_LUNG_1.fastq.gz
SRR8615998	RNAseq of DMS53_LUNG	Illumina HiSeq 2500	163565	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615998/SRR8615998.sra	SRR8615998.sra	SRR8615998_RNAseq_of_DMS53_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615998/SRR8615998_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615998/SRR8615998_2.fastq.gz	SRR8615998_2.fastq.gz	SRR8615998_RNAseq_of_DMS53_LUNG_2.fastq.gz
SRR8615997	RNAseq of HCC2814_LUNG	Illumina HiSeq 2500	189985	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615997/SRR8615997.sra	SRR8615997.sra	SRR8615997_RNAseq_of_HCC2814_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615997/SRR8615997_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615997/SRR8615997_1.fastq.gz	SRR8615997_1.fastq.gz	SRR8615997_RNAseq_of_HCC2814_LUNG_1.fastq.gz
SRR8615997	RNAseq of HCC2814_LUNG	Illumina HiSeq 2500	189985	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615997/SRR8615997.sra	SRR8615997.sra	SRR8615997_RNAseq_of_HCC2814_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615997/SRR8615997_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615997/SRR8615997_2.fastq.gz	SRR8615997_2.fastq.gz	SRR8615997_RNAseq_of_HCC2814_LUNG_2.fastq.gz
SRR8615994	RNAseq of HCC2450_LUNG	Illumina HiSeq 2500	189558	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615994/SRR8615994.sra	SRR8615994.sra	SRR8615994_RNAseq_of_HCC2450_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615994/SRR8615994_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615994/SRR8615994_1.fastq.gz	SRR8615994_1.fastq.gz	SRR8615994_RNAseq_of_HCC2450_LUNG_1.fastq.gz
SRR8615994	RNAseq of HCC2450_LUNG	Illumina HiSeq 2500	189558	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615994/SRR8615994.sra	SRR8615994.sra	SRR8615994_RNAseq_of_HCC2450_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615994/SRR8615994_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615994/SRR8615994_2.fastq.gz	SRR8615994_2.fastq.gz	SRR8615994_RNAseq_of_HCC2450_LUNG_2.fastq.gz
SRR8615988	RNAseq of NCIH1651_LUNG	Illumina HiSeq 2500	135929	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615988/SRR8615988.sra	SRR8615988.sra	SRR8615988_RNAseq_of_NCIH1651_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615988/SRR8615988_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615988/SRR8615988_1.fastq.gz	SRR8615988_1.fastq.gz	SRR8615988_RNAseq_of_NCIH1651_LUNG_1.fastq.gz
SRR8615988	RNAseq of NCIH1651_LUNG	Illumina HiSeq 2500	135929	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615988/SRR8615988.sra	SRR8615988.sra	SRR8615988_RNAseq_of_NCIH1651_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615988/SRR8615988_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615988/SRR8615988_2.fastq.gz	SRR8615988_2.fastq.gz	SRR8615988_RNAseq_of_NCIH1651_LUNG_2.fastq.gz
SRR8615991	RNAseq of COLO680N_OESOPHAGUS	Illumina HiSeq 2500	210679	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615991/SRR8615991.sra	SRR8615991.sra	SRR8615991_RNAseq_of_COLO680N_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615991/SRR8615991_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615991/SRR8615991_1.fastq.gz	SRR8615991_1.fastq.gz	SRR8615991_RNAseq_of_COLO680N_OESOPHAGUS_1.fastq.gz
